,Complete,Decision,Received,Sent
rkdwotjr01,0.0,0.0,0.0,0.0
rkeenan,0.0,0.0,0.0,0.0
rkeisenberg,0.0,0.0,0.0,0.0
rkelle03,0.0,0.0,0.0,0.0
rkemfl,0.0,0.0,0.0,0.0
rkfl2004,0.166666666667,0.666666666667,0.5,0.833333333333
rkgreene,0.857142857143,0.714285714286,0.857142857143,0.857142857143
rkh,0.0,0.0,0.0,0.0
rkid112,0.0,0.0666666666667,0.0,0.0
rkim628,0.0,0.0,0.0,0.0
rkiwahashi,0.0,0.0,0.0,0.230769230769
rkkumrah,0.0,0.0,0.0,0.0
rklute72,0.0,0.0,0.0,0.0
rkmcclen,1.0,0.857142857143,0.0,0.0
rkmick,0.0,0.75,1.0,1.0
rknny,0.0,0.0,0.0,0.0
rkoonsjr,0.0909090909091,0.0909090909091,0.0,1.0
rkoujah,0.0,0.0,0.0,0.0
rko,0.0,0.0,0.0,0.0
rkrajewski,0.0,0.0,0.0,0.0
rkrawchu,0.888888888889,1.0,0.888888888889,0.888888888889
rkrkrk,0.0,0.0,0.0,1.0
rkrock1,0.0,0.0,0.0,0.0
rksdnkfjldafijad,0.0,0.0,0.0,0.0
rksilva,0.0,0.0,0.0,0.0
Rkt12b,0.0,0.0,0.0,0.0
rkuch9,0.0,0.0,0.0,0.0
rkurtycz,0.0,0.0,0.0,0.0
rkvillar,0.5625,0.875,0.6875,1.0
rkymtn1970,0.652173913043,0.565217391304,0.608695652174,1.0
rk,0.0,0.0,0.0,0.0
rlaalrud,0.5,0.25,0.25,0.5
rlake01,0.0,0.0,0.0,0.0
rlamanna,0.666666666667,1.0,1.0,1.0
rlashua,0.0,0.0,0.0,0.0
Rlaws004,0.0,0.0,0.0,0.0
rlaz,0.0,0.0,0.0,0.0
RLBELOTE,0.0,0.0,0.0,0.0
rlcolemn72281,0.0,0.0,0.0,0.0
rlcqwe,0.0,0.0,0.0,0.0
rlc,0.0,0.538461538462,0.0,0.769230769231
rldizard,0.0,0.0,0.0,0.0
rlee,0.0,0.0,0.0,0.0
rlerma21,0.0,0.0,0.0,0.0
rlgrant,0.230769230769,0.538461538462,0.230769230769,1.0
rlh003,0.0,0.0,0.0,0.0
rlh252,0.0,0.0,0.0,0.0
rlheeter,0.0,0.0,0.0,0.0
rliggitt,0.0,0.0,0.0,0.0
rlirette,0.0,0.0,0.176470588235,0.176470588235
rlk524,0.0,0.0,0.0,0.0
rllaw,1.0,0.666666666667,1.0,1.0
rllesueur,0.5,0.125,0.5,0.625
rlm124,0.0,0.0,0.0,0.0
rlneumann,0.764705882353,1.0,0.352941176471,1.0
rlotz907,0.0,1.0,0.0,1.0
rlperez,0.0,0.0,0.0,0.0
rlrst5,0.0,0.0,0.0,0.0
rlrst9,0.0,0.0,0.0,0.0
rlslls,0.0,0.0,0.0,0.0
rlswartii,0.0,0.0,0.0,0.0
rlt13,1.0,1.0,1.0,1.0
rlund,0.0,0.0,0.0,0.0
rlw3lax,1.0,0.7,1.0,1.0
rlw82,0.0,0.181818181818,0.0,0.727272727273
rlwisnie,0.0,0.0,0.0,0.0
RLynne,0.0,0.0,0.0,0.0
rlyo,0.0,0.0,0.0,0.0
rl,0.0,0.0,0.0,0.0
RM128241,0.0,0.0,0.0,0.0
rm151756,0.0,0.0,0.0,0.0
rm1546,0.0,0.0,0.0,0.0
rm22,0.0,0.0,0.0,0.0
RM247,0.0,0.0,0.0,0.0
rm265,0.0,0.0,0.0,0.0
RM777,0.0,0.0,0.0,0.0
rm84,0.666666666667,0.555555555556,0.0,0.944444444444
rmacon,0.0,0.0,0.0,0.0
rmagazin,0.0,0.0,0.0,0.0
rmaker135,0.0,0.636363636364,0.0,1.0
rmalbr1,0.0,0.0,0.0,0.0
rman1201,0.8,0.666666666667,1.0,1.0
rman85,0.0,0.0,0.0,0.0
rmandelkow,0.0,0.0,0.0,0.0
rmanderson2,0.0,0.0,0.0,0.0
rmanfredo,0.0,0.0,0.0,0.0
rmarbach,0.0,0.0,0.0,0.0
rmarceau1021,0.0,0.0,0.0,0.0
rmark42,0.5,0.5,1.0,1.0
rmarshall1,0.0,0.0,0.0,0.0
rmarshall,0.833333333333,1.0,1.0,0.0
Rmatt68,0.0,0.0,0.0,0.0
rmattiz,0.0,0.0,0.0,0.0
rmayne,0.0,0.0,0.0,0.0
rmayor88,0.0,0.0,0.0,0.0
rma,0.75,1.0,0.75,1.0
rmb102,0.0,0.0,0.0,0.0
RMC87,0.166666666667,0.166666666667,0.0,1.0
Rmcateer,0.0,0.0,0.0,0.0
rmccarth,0.0,0.0,0.0,0.0
RMcEnroe,0.0,0.0,0.0,0.0
rmcFrat329,0.0,0.0,0.0,0.0
rmchen,0.0,0.0,0.0,0.0
rmcman,0.0,0.0,0.0,0.0
rmcpher80,0.0,0.0,0.0,0.0
rmcphie,0.0,0.0,0.0,0.0
rmd08app,0.666666666667,1.0,0.0,0.916666666667
rmd312,0.111111111111,0.444444444444,0.222222222222,0.222222222222
rmdxthx,0.0,0.0,0.0,0.0
rme009,0.0909090909091,0.954545454545,0.0681818181818,0.0681818181818
RMejia,0.0,0.0,0.0,0.0
rmelugin,1.0,1.0,0.0,0.0
rmendlinger,0.0,0.0,0.0,0.0
rmercur1,0.0,0.0,0.0,0.0
rmesh4,0.0,0.0,0.0,0.0
rmfjgrns,1.0,0.666666666667,1.0,1.0
rmg29,0.0,0.0,0.0,0.0
rmg48,0.0,0.0,0.0,0.0
rmh2005,0.823529411765,1.0,0.0,1.0
rmhilton,0.0,0.0,0.0,0.0
rmhuff,1.0,0.727272727273,0.0,0.0
rmich1121,0.0,0.0,0.0,0.0
rmillecam,0.0,0.583333333333,0.0,0.0833333333333
rmiller0830,0.0,0.0,0.0,0.0
rmillett235,0.0,0.5,0.0,1.0
rmistry,0.0,0.0,0.0,0.0
rmjones03,0.0,0.0,0.0,0.0
rmkrisby,0.0,0.0,0.0,0.0
rmmoore88,0.0,0.333333333333,0.0,1.0
rmmoore,0.0,0.0,0.0,0.0
rmm,0.0,0.0,0.0,0.0
rmnynl206,0.0,0.0,0.0,0.0
rmoconno,0.0,0.0,0.0,0.0
rmody22,0.0,0.0,0.0,0.0
rmore95,0.0,0.0,0.0,0.0
rmorgan10,0.8,0.6,0.4,1.0
Rmorrissey,0.0,0.0,0.0,0.0
rmostag1,1.0,0.444444444444,1.0,0.0
rmozawa,0.0,0.0,0.0,0.0
Rmp1030,0.0,1.0,0.0,1.0
RMR681,0.0,1.0,0.0,1.0
rmrosenberg5,0.0,0.0,0.0,0.0
RMRothblatt,0.0,0.0,0.0,0.0
rms5005,0.9375,0.9375,1.0,1.0
rmshowal,0.0,0.0,0.0,0.0
rmstratosphere,1.0,0.777777777778,0.944444444444,1.0
rmueller,0.0,0.0,0.0,0.0
rmulderrig,0.0,0.352941176471,0.0,0.0
RMullins,0.0,0.0,0.0,0.0
rmuncky,0.0,0.0,0.0,0.0
rmwilkerson81,1.0,0.0,0.0,1.0
rmyoun06,0.0,0.0,0.0,0.0
rn123,0.0,0.0,0.0,0.0
RN1776,0.0,0.0,0.0,0.0
RN2JD4ME,0.0,0.0,0.0,0.0
rn2mx,0.0,0.5,0.0,0.625
RNAP,0.818181818182,1.0,1.0,1.0
Rnc173,0.0,0.0,0.0,0.0
RNDC,0.0,0.0,0.0,0.0
rndom9,0.0,0.0833333333333,0.0,0.0
rnelson5,0.0,0.0,0.0,0.0
RNHenriquez,0.0,0.0,0.0,0.0
rnidtowner,0.0,0.0,0.0,0.0
rniktab,0.0,0.0,0.0,0.0
Rnk41,1.0,1.0,1.0,1.0
rnoulles,0.0,0.0,0.0,0.0
rnp02001,0.0,0.8,0.0,1.0
rnps3217,0.0,0.0,0.0,0.0
rnyuv,0.0,0.1875,0.0,0.0
Ro123,0.0,0.0,0.0,0.0
ro24,0.0,0.0,0.0,0.0
ro2538man,0.0,0.0,0.0,0.0
ro2638man,1.0,1.0,1.0,1.0
roadapple99,0.0,0.0,0.0,0.0
Roadie2,0.0,1.0,0.0,1.0
Roadie,0.0,0.0,0.0,0.0
roadkilllaw,0.0,0.0,0.0,0.0
roadogg31,0.0,0.769230769231,0.0,1.0
roadrunner5,0.0,0.333333333333,0.0,1.0
roadrunner,0.0714285714286,0.928571428571,0.785714285714,1.0
roadtripper,0.0,0.0,0.0,0.0
Roak7531,0.0,0.6875,0.0,1.0
roalstu,0.0,0.0,0.0,0.0
RoaringMice,0.0,0.0,0.0,0.0
roarthur,0.555555555556,0.555555555556,0.555555555556,0.555555555556
Roary815,0.0,0.0,0.0,0.0
roastedroaches,0.0,0.444444444444,0.0,0.888888888889
rob121782,0.0,0.0,0.0,0.0
rob1230,0.1,0.9,0.0,1.0
rob13,1.0,0.5,0.5,0.0
robaggie05,0.0,0.0,0.0,0.0
robbdd,0.0,0.0,0.0,0.0
robber,0.0,0.0,0.0,0.0
robbiedal13,0.0,0.0,0.0,0.0833333333333
RobbieP,0.0,0.0,0.0,0.0
RobbieUMD,0.0,0.0,0.0,0.0
robbina1,0.0,0.0,0.0,0.0
robbins141,0.0,0.0,0.0,0.0
robbintexas,0.0,0.0,0.0,0.0
robbobx24,0.0,0.0,0.0,0.0
robby515,0.0,0.0,0.0,0.0
robbyc252,0.0,0.0,0.0,0.0
robB,0.923076923077,1.0,0.923076923077,1.0
robcaput,0.0,0.0,0.0,0.0
robcataus,0.0,0.0,0.0,0.0
RobD973,0.0,0.0,0.0,0.0
robeigh,1.0,1.0,1.0,1.0
robelguapo,0.0,0.0,0.0,0.909090909091
rober623,0.0,0.0,0.0,0.0
roberee,0.0,0.0,0.0,0.0
Roberrrrto,0.0,0.0,0.0,0.0
robert0712,0.0,0.0,0.0,0.0
robert07,0.0,0.0,0.0,0.0
robertandmaryjoe,0.0,0.0,0.0,0.0
robertbingalls,0.0,0.0,0.0,0.0
robertbliu,0.0,0.0,0.0,0.0
robertgoulet,1.0,0.9375,0.0,1.0
Robertino,0.0,0.0,0.0,0.0
robertjordan,1.0,0.875,0.0,1.0
robertkitty,0.0,0.4,0.0,0.0
RobertLadd,0.0,0.0,0.0,0.0
RobertLangdon,0.0,0.428571428571,0.0,0.857142857143
robertle,0.0,0.0,0.0,0.0
robertNCSU,0.0,0.0,0.0,0.0
roberto9984,0.0,0.0,0.0,0.0
robertruetz,0.0,0.0,0.0,0.0
roberts.l.sophie,0.0,0.0,0.0,0.0
roberts60,0.0,0.0,0.0,0.0
roberts88,0.0833333333333,0.5,0.0,0.0
robertseanc,0.0,0.0,0.0,0.0
RobertSmallwood,0.0,0.0,0.0,0.0
robertsr,0.0,0.0,0.0,1.0
RobertT,0.0,0.333333333333,0.0833333333333,1.0
robertucla,0.0,0.0,0.0,0.0
Robeson,0.0625,0.375,0.0625,0.5
robe,1.0,1.0,1.0,1.0
robfein,0.0,0.666666666667,0.111111111111,0.111111111111
robflan,0.0,0.0,0.0,0.0
robhoya1,0.0,0.0,0.0,0.0
robi0314,0.0,0.833333333333,0.0,1.0
robibh1,0.0,0.875,0.0625,1.0
robicheb,0.0,0.0,0.0,0.0
robidizzle,1.0,1.0,1.0,1.0
robifun,0.0,0.0,0.0,0.0
Robin1019,0.0,0.0,0.0,0.0
robin3121,0.0,0.0,0.0,0.0
robin600,0.85,0.9,0.0,0.6
robina,0.0,0.0,0.0,0.0
Robinboots,0.0,0.0,0.0,0.0
RobInBoston,0.25,0.5,0.0833333333333,0.75
RobinHood,0.5,0.9,0.2,0.0
robinkin,0.0,0.0,0.0,0.0
RobinOCLaw,0.0,0.0,0.0,0.0
robinsrc,0.0,0.454545454545,0.0,0.909090909091
RobinS,0.0,0.0,0.0,0.0
robinyj,0.0,0.0,0.0,0.0
RobLaw,0.0,0.0,0.0,0.0
roblesba,0.0,0.0,0.0,0.0
RobLes,0.0,0.0,0.0,0.0
robmack,1.0,1.0,1.0,1.0
robmon300,0.0,0.0,0.0,0.0
Robnacious,0.0,0.0,0.0,0.0
robobby78723,0.0,0.0,0.0,0.0
robocop1840,1.0,0.875,1.0,0.25
robocop,0.0,0.0,0.0,0.0
robodot125,0.0,0.0,0.0,0.0
roboknee2002,0.0,0.0,0.0,0.0
Roboman,1.0,1.0,0.0,1.0
robotcouture,0.0,0.0,0.0,0.0
robotsocrates,0.0,0.571428571429,0.0,1.0
robot,1.0,1.0,1.0,1.0
RoboZors,0.818181818182,0.636363636364,0.0,0.0
robo,0.0,0.285714285714,0.0,0.5
robpatterson,0.0,0.0,0.0,0.0
RobRob,0.0,0.0,0.0,0.0
robrocketanski,0.0,0.0,0.0,0.0
robroy345,0.0,0.0,0.0,0.0
robroy,0.5,0.0,0.5,0.5
robs411,1.0,1.0,1.0,0.0
robsacr,1.0,1.0,1.0,1.0
robsing316,0.0,0.0,0.0,0.0
robspiere,0.0,0.0,0.0,0.0
robt,0.7,0.8,0.85,0.95
RobWreck,0.5,1.0,0.5,1.0
robyn%20ray,0.6,0.85,0.9,1.0
Robyn1981,0.0,0.0,0.0,0.0
robyn329,0.0,0.142857142857,0.0,0.857142857143
robyn,0.6,1.0,1.0,1.0
roc100,0.0,0.0,0.0,0.0
rocbottum,0.0,0.0,0.0,0.0
rocco03,0.0,0.0,0.0,0.0
roccojay,0.0,0.0,0.0,0.0
Rocco,0.0,0.0,0.0,0.0
Rochacha,0.0,0.0,0.0,0.0
Rochein,0.0,0.0,0.0,0.0
Rochel89,0.0,0.0,0.0,0.0
rochelle08,0.0,0.0,0.0,0.0
rochellerochelle,0.666666666667,1.0,0.333333333333,1.0
rochester,0.0,0.0,0.0,0.0
rock-me-elle,0.714285714286,0.714285714286,0.571428571429,1.0
rock2010,0.166666666667,1.0,0.0,1.0
Rock789,0.333333333333,0.266666666667,0.733333333333,1.0
rock90123,0.0,0.0,0.0,0.0
RockaBird,0.238095238095,0.142857142857,0.238095238095,0.238095238095
rockaway,0.473684210526,0.210526315789,0.0,0.210526315789
RockChalk2015,1.0,1.0,1.0,1.0
rockchalk86,0.0769230769231,0.0769230769231,0.0,0.0
rockchalkchick,0.0,0.0,0.0,0.0
rockchalk,1.0,1.0,0.0,0.166666666667
rocket17,0.0,0.0,0.0,0.0
rocketball43,0.0,0.0,0.0,0.0
RocketBot,0.0,0.0,0.0,0.0
rocketman,0.0,0.0,0.0,0.0
rockets16,0.0,0.0,0.0,0.0
rocketscience,0.888888888889,1.0,1.0,1.0
Rockets,0.0,0.0,0.0,0.0
rockeyun,0.0,0.0,0.0,0.0
rockies1,0.0,0.0,0.0,0.0
rocklaw,0.0,0.636363636364,0.0,1.0
rocklobster,1.0,1.0,1.0,1.0
Rocknrolla,0.777777777778,0.0555555555556,0.944444444444,0.0
rockon,1.0,0.785714285714,0.142857142857,1.0
rockpride,0.0,1.0,0.0,1.0
rockrrchk09,0.0909090909091,0.181818181818,1.0,1.0
rocks4jocks,0.0,0.5,0.0,0.0
rockstar07,0.0,0.0,0.0,0.0
rockstar2866,0.0,0.166666666667,0.0,0.0
RockStarEm,0.0,0.0,0.0,0.0
RockStar,1.0,0.333333333333,1.0,1.0
RockTheLaw,1.0,0.285714285714,1.0,1.0
rocktolman,0.0,0.0,0.0,0.0
Rockules318,0.0,0.0,0.0,0.0
rockwell,0.0,0.0,0.0,0.0
Rockwood,0.0,0.0,0.0,0.0
Rocky01,0.933333333333,0.933333333333,0.933333333333,0.866666666667
rocky0307,0.0,0.0,0.0,0.0
Rocky1411,0.0,0.923076923077,0.0,0.923076923077
rocky2570,0.0,0.0,0.0,0.0
rockybalboa,0.0,0.0,0.0,0.0
rockylozada,0.0833333333333,0.0,0.0,0.75
RockyMarciano,0.0,0.0,0.0,0.0
RockyMtnHighMama,0.0,0.0,0.0,0.0
rockymt,0.0,0.0,0.0,0.0
rockyoursox,0.0,0.0,0.0,0.0
rockyroad1789,1.0,0.5,1.0,1.0
rockyroad,0.555555555556,1.0,1.0,1.0
Rocky,0.0,0.133333333333,0.0,0.0
rock_of_chickamauga,1.0,0.8,1.0,1.0
rock_rock,0.625,1.0,0.375,1.0
rocprofit,0.0,0.75,0.0,1.0
rocross1,0.133333333333,0.266666666667,0.0666666666667,0.133333333333
roctime,1.0,1.0,1.0,1.0
RoCVision,0.0,0.0,0.0,0.0
RoddyLM,0.0,0.0,0.0,0.0
rode0526,0.0,0.0,0.0,0.0
rodekio,0.0,0.0,0.0,0.0
rodewan,0.0,0.05,0.0,0.0
rodgersp,0.5,0.75,0.75,1.0
rodigs,0.615384615385,0.461538461538,0.0,0.923076923077
rodionl,0.0,0.0,0.0,0.0
rodislava,0.0,0.0,0.0,0.0
Rodmi15,0.25,0.0,0.0,0.25
rodney2010,0.857142857143,0.142857142857,0.857142857143,0.857142857143
RodneyD,0.0,0.0,0.0,0.0
rodowd,1.0,0.0,1.0,1.0
rodrigst,0.0,0.0,0.0,0.0
rodroddle,0.0,0.0,0.0,0.0
rodya10,0.0,0.0,0.0,0.0
rodya,1.0,0.857142857143,1.0,1.0
Rodzillamw2002,0.333333333333,0.0,0.0,0.333333333333
RoeAtch,0.0,0.0,0.0,0.0
RoeC7,0.0,0.0,0.0,0.0
roettihr,0.5,1.0,0.0,1.0
rof0002,0.0,0.0909090909091,0.0,0.0
roffutt,0.0,0.0,0.0,0.0
roff,1.0,0.25,1.0,1.0
roflcopter,0.636363636364,0.636363636364,0.0,1.0
roflixman,0.0,0.0,0.0,0.0
rofl,0.8,0.6,1.0,1.0
rogercteel,0.0,0.0,0.0,0.0
RogerDoger,0.0,0.0,0.0,0.0
rogerdspe,0.0,0.545454545455,0.0,0.0
rogerisaman,0.0,0.0,0.0,0.0
rogerk,1.0,1.0,1.0,1.0
rogernadep,0.0,0.0,0.0,0.0
rogerpkp,0.0,0.0,0.0,0.0
Rogersm7,1.0,0.333333333333,1.0,1.0
rogerss0721,0.0,0.0,0.0,0.0
Roggae10121,0.0833333333333,0.5,0.0,1.0
rogmok,0.0,1.0,0.0,0.0
Roguelock4,0.0,0.0,0.0,0.0
roguelol23,0.0,0.0,0.0,0.0
roguenation,0.0,0.0,0.0,0.0
rogueybear,1.0,0.914285714286,1.0,1.0
rogue,0.0,0.0,0.0,0.0
rohan,0.0,0.0,0.0,0.0
rohde88,0.25,0.375,0.75,1.0
rohfe100,0.0,0.0,0.0,0.0
Rohitbhagat,0.0,0.0,0.0,0.0
rohitk,0.0,0.0,0.0,0.0
rohpuri,0.416666666667,0.208333333333,0.0416666666667,0.0416666666667
roi,0.6875,0.75,0.9375,1.0
rojoco,1.0,0.0,1.0,1.0
rojovivo12,0.0,0.0,0.0,0.0
rokchok89,0.0,0.0,0.0,0.0
Rokee634,0.0,0.0,0.0,0.0
roken,0.0,0.0,0.0,0.0
RokoMotion,0.833333333333,0.333333333333,1.0,0.0
roksolana,0.0,0.0,0.0,0.0
rol001,0.866666666667,0.466666666667,0.866666666667,0.933333333333
ROL877,0.857142857143,0.928571428571,0.571428571429,1.0
rolando,1.0,1.0,1.0,1.0
rolandtc,0.0,0.0,0.0,0.0
roleary,0.0,0.0,0.0,0.0
rolfcopter,1.0,0.0,0.0,0.0
rolfeme0,0.0,0.0,0.0,0.0
rolific,0.0,0.0,0.0,0.0
rollat3,0.0,0.0,0.0,0.0
rollatini,0.0,0.0,0.0,0.0
Rolldadice,0.0,0.0,0.0,0.0
Rollerkus,0.0,0.0,0.0,0.0
RollingStone,0.0,0.0,0.0,0.0
rollingthedice,0.0,0.0,0.0,0.0
Rollins4Prez,0.0,0.0,0.0,0.0
RolllTide14,0.0,0.0,0.0,0.0
rollNOLAwave,0.0,0.0,0.0,0.0
rollon,0.5,0.5,0.0,1.0
Rollo,0.0,0.52380952381,0.142857142857,0.952380952381
rolls,0.833333333333,1.0,1.0,1.0
rollthedice,0.0,0.0,0.0,0.0
RollTide1084,0.0,0.0,0.0,0.0
RollTideAL90,0.875,0.9375,1.0,1.0
rolltider,0.0,0.0,0.0,0.0
rolo3456,0.0,0.0,0.0,0.5
roloustalot,0.0,0.0,0.0,0.0
rolugomi,0.0,0.0,0.0,0.0
roma5421,0.0,0.0,0.0,0.0
Roman815,0.0,1.0,0.0,1.0
Romanartt,0.0,1.0,0.0,0.0
romana,0.0,0.0,0.0,0.0
romandude,0.0,0.0,0.333333333333,1.0
romanholiday,0.0,0.0,0.0,0.0
romank,0.0,0.0,0.0,0.0
romanticegotist,0.0,0.5,0.0,0.111111111111
romcomromcom,0.947368421053,0.947368421053,0.684210526316,0.947368421053
RomeaoJennings,1.0,1.0,1.0,1.0
romleyni,0.0,0.0,0.0,0.0
RommyCash,0.0,0.0,0.0,0.0
Romney4Prez,0.0,0.0,0.0,0.0
romns116,0.0,0.0,0.0,0.0
romothesavior,1.0,0.625,0.0,1.0
Romperstomper,1.0,1.0,0.833333333333,1.0
romulus,0.0,0.0,0.0,0.0
ronaaux,0.0,0.0,0.0,0.0
ronakkk,0.0,0.0,0.0,0.0
ronaldedaniels,0.0,0.0,0.0,0.0
Ronaldo82,0.181818181818,0.363636363636,0.0,0.0
RonBal32,1.0,0.764705882353,0.0,1.0
Ronburgandy,0.0,0.0,0.0,1.0
roncirillo,0.0,0.0,0.0,0.0
rondelmac,0.0,0.0,0.0,0.0
Rondo,0.0,0.0,0.0,0.0
RonDworkin,0.0,0.0,0.0,0.0
roneal,0.125,0.25,0.0,0.625
roneman90,0.1,0.4,0.5,1.0
Roni1385,0.0,0.0,0.0,0.0
Ronian13,0.0,0.0,0.0,0.0
ronin3782,0.0,0.0,0.0,0.0
ronin,1.0,0.888888888889,0.0,0.0
ronipom83,0.0,0.0,0.0,0.0
ronipom,0.0,0.0,0.0,0.0
Roni,0.0,0.0,0.0,0.0
ronjeremy,0.727272727273,1.0,1.0,1.0
ronlaw604,0.0,1.0,0.0,1.0
RonMexico,1.0,1.0,1.0,1.0
RonnieB,0.0,1.0,1.0,1.0
ronnilee,0.5,0.0,0.5,0.0
ronnisha,0.0,0.0,0.0,0.0
RonnyDworkin,0.0,0.0,0.0,0.0
ronny,1.0,1.0,0.0,0.0
RonPaul2012,1.0,1.0,0.0,0.0
RonPaul,1.0,0.666666666667,0.0,1.0
ronpayne,0.0,0.0,0.0,0.0
RonSam,0.0,0.0,0.25,0.5
RonSantoRules,0.823529411765,1.0,0.882352941176,0.882352941176
RonSwanson,0.0,1.0,0.571428571429,1.0
ronzie,0.666666666667,1.0,0.0,0.0
roo514,0.0,0.0,0.0,0.0
roochdooch,0.0,0.666666666667,0.0,1.0
roodawg,0.0833333333333,0.416666666667,0.0,0.0
rooder,0.0,0.0,0.0,0.0
RooksWS6,1.0,0.5,1.0,1.0
room4squaresxo,1.0,1.0,1.0,1.0
roondog,0.0,0.0,0.0,0.0
rooney10,0.615384615385,0.153846153846,0.846153846154,0.846153846154
Roonie3,0.916666666667,1.0,1.0,1.0
roosellclause,0.0,0.0,0.0,0.0
rooster89,0.909090909091,0.636363636364,0.454545454545,1.0
Rooster,0.0,0.0,0.0,0.0
RootBrewskies,0.0,0.388888888889,0.555555555556,0.0
RootHog,0.785714285714,0.857142857143,0.928571428571,1.0
RopaVieja,0.0,0.0,0.0,0.0
RopeisaJoke,0.352941176471,0.941176470588,0.411764705882,1.0
rora,0.857142857143,0.857142857143,0.142857142857,0.714285714286
roro03,0.5,0.5,0.0,0.0
roro214,0.285714285714,0.571428571429,0.0714285714286,1.0
rorty,1.0,0.777777777778,0.888888888889,1.0
rory,0.0,0.0,0.0,0.0
rosa1,0.0,0.0,0.0,0.0
rosadoc76,0.0,0.0,0.0,0.0
rosalie09,0.0,0.0909090909091,0.0,0.272727272727
rosamund,0.0,0.0,0.0,0.0
rosario,0.666666666667,0.333333333333,0.777777777778,0.777777777778
rosco511,0.0,0.0,0.0,0.0
Rose0110,0.0,0.0,0.0,0.0
Rose14,0.888888888889,0.5,0.0555555555556,1.0
rose23,0.0,0.846153846154,0.0,0.615384615385
Rose8988,0.315789473684,0.315789473684,0.105263157895,1.0
roseaupensant,0.0,0.0,0.0,0.0
Rosebud15,0.857142857143,1.0,0.857142857143,1.0
Rosebud1893,1.0,1.0,1.0,1.0
Rosebud523,0.2,0.2,0.2,0.8
rosebud,0.0,0.0,0.0,0.0
rosebusl,0.0,0.0,0.0,0.0
roseb,0.0,0.0,0.0,0.0
rosee84,0.0,0.0,0.0,0.0
rosegirl51,0.0,0.0,0.0,0.0
Rosej1786,0.222222222222,0.444444444444,0.0,0.0
RoseJam83,0.428571428571,0.857142857143,0.714285714286,1.0
rosekeegan,0.0,0.0,0.0,0.0
roselicahall,0.0,0.0,0.0,0.0
roselius25,0.0,0.0,0.0,0.0
rosel,0.0,0.0,0.0,0.0
rosem80,0.75,0.5,1.0,1.0
rosemariejs,0.0,0.0,0.0,0.0
Rosemary1016,0.0,0.0,0.0,0.0
Rosemary,0.333333333333,0.166666666667,0.0,0.833333333333
RoseMVP,0.0,0.0,0.0,0.0
rosengarten2004,0.0,0.0,0.0,0.0
rosentw,0.0,0.0,0.0,0.0
roserdozer,0.909090909091,1.0,0.909090909091,1.0
roses143,0.0,0.0,0.0,0.0
rosesaureate,0.0,0.0,0.0,0.0
rosetta,0.0,0.0,0.0,0.0
rosey88,0.0,1.0,0.0,1.0
roseyposey,1.0,1.0,1.0,1.0
rosey,0.0,0.608695652174,0.0,0.0
rosholt,0.0,0.0,0.0,0.0
rosiegirl85,0.923076923077,0.230769230769,0.923076923077,1.0
rosieroo,0.0,0.0,0.0,0.0
rosiesrules,0.421052631579,0.736842105263,0.315789473684,1.0
Rosner,1.0,1.0,0.0,0.0
rosorio,0.0,0.777777777778,0.222222222222,0.777777777778
ross1004,0.0,0.0,0.0,0.0
rossco993,0.0,1.0,0.0,1.0
rossco9,0.0,0.0,0.0,0.0
RossianLaw2017,0.0,0.0,0.0,0.0
rossjoey,0.0,0.0,0.0,0.0
rosslyn,1.0,0.0,1.0,1.0
rosstafarian,0.0,0.0,0.0,0.0
rossumopossum,0.5,0.0,0.0,1.0
rossum,0.0,0.0,0.0,0.0
rossweingarten,0.0,0.0,0.0,0.0
Ross,0.0,0.0,0.0,0.0
roster,1.0,0.75,1.0,1.0
rostewart,0.0,0.0,0.0,0.0
rosy1,0.0,0.0,0.0,0.0
rosyjen2,1.0,1.0,1.0,1.0
roszakma,0.0,0.0,0.0,1.0
rotciv1012,1.0,1.0,1.0,1.0
rotfamly,0.321428571429,0.821428571429,0.535714285714,1.0
Rothglover,0.0,0.0,0.0,0.0
ROThornhill,0.0,0.0,0.0,0.0
rotiprata,0.0,0.0,0.0,0.0
Rotorblade,0.0,0.0,0.0,0.0
Rotor,1.0,0.833333333333,1.0,1.0
rotrobot,0.0,0.0,0.0,0.0
rouge15,0.0,0.0,0.0,0.0
RoughRider,0.923076923077,1.0,0.0,1.0
Round2Hopeful,1.0,0.642857142857,1.0,1.0
round2ne,0.909090909091,1.0,1.0,1.0
round2,0.0,0.0,0.0,0.0
roundone,0.0,0.0,0.0,0.0
rounds86,0.0,0.0,0.0,0.0
RoundTwoHopeful,0.0,0.0,0.0,0.0
rourkeke,0.636363636364,0.909090909091,0.818181818182,1.0
roushrcg,0.380952380952,0.428571428571,0.0,0.857142857143
rousseau,0.0,0.3125,0.0,1.0
routerbear,0.0,0.0,0.0,1.0
rovell,0.0,1.0,0.0,1.0
roven,0.0,0.0,0.0,0.0
rover,0.192307692308,0.692307692308,0.0,0.0
RovingBlade,0.5,1.0,0.5,1.0
row99009,0.0,0.0,0.0,0.0
rowala,0.0,0.0,0.0,0.0
rowanmoon,0.0,1.0,1.0,1.0
RowdieFan,1.0,1.0,1.0,1.0
rowdyrob,0.0,0.0,0.0,0.0
rowegain,0.0,0.454545454545,1.0,1.0
rowen04,0.714285714286,0.857142857143,0.857142857143,0.857142857143
RowenaRavenclaw,0.8,0.1,0.5,1.0
